h3_polygon,route_id,route_long_name,trip_id,company,transport_mode,stop_sequence,arrival_time,departure_time,stop_name,stop_lon,stop_lat,arrival_date,departure_date,h3_cell
"POLYGON ((3.191992 46.364262, 3.126839 46.138841, 3.369712 46.003392, 3.678788 46.093114, 3.745809 46.318798, 3.501887 46.454498, 3.191992 46.364262))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4506F3310637:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,3,17:26:00,17:28:00,Saint-Germain-des-Fossés,3.430574,46.209239,2024-11-03 17:26:00,2024-11-03 17:26:00,595030713422577663
"POLYGON ((-1.654791 47.602456, -1.965379 47.531502, -2.015563 47.301531, -1.756901 47.143177, -1.448523 47.214205, -1.396608 47.443512, -1.654791 47.602456))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4406F3553601:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,0,14:47:00,14:47:00,Nantes,-1.542077,47.217491,2024-11-03 14:47:00,2024-11-03 14:47:00,594902147871539199
"POLYGON ((2.285103 47.151936, 2.222268 46.927923, 2.458902 46.763731, 2.767743 46.855783, 2.832259 47.079562, 2.586033 47.211012, 2.285103 47.151936))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4406F3553601:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,5,17:57:00,17:59:00,Bourges,2.394236,47.094129,2024-11-03 17:57:00,2024-11-03 17:57:00,595032775006879743
"POLYGON ((-0.723924 47.808976, -1.034045 47.74119, -1.087349 47.512923, -0.832229 47.35312, -0.524347 47.421011, -0.469357 47.648598, -0.723924 47.808976))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4402F3493255:2024-10-14T00:42:09Z,sncf_intercites,TRAIN,1,07:08:00,07:11:00,Angers Saint-Laud,-0.55677,47.464649,2024-11-03 07:08:00,2024-11-03 07:08:00,594904982549954559
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4402F3493255:2024-10-14T00:42:09Z,sncf_intercites,TRAIN,3,08:07:00,08:12:00,Saint-Pierre-des-Corps,0.723539,47.38614,2024-11-03 08:07:00,2024-11-03 08:07:00,594904793571393535
"POLYGON ((2.610752 43.261291, 2.550028 43.030267, 2.783479 42.889356, 3.078658 42.979224, 3.141109 43.210561, 2.906656 43.351719, 2.610752 43.261291))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4659F3370403:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,5,13:59:00,14:03:00,Narbonne,3.005667,43.190618,2024-11-03 13:59:00,2024-11-03 13:59:00,595484760185241599
"POLYGON ((5.113279 43.359283, 5.044165 43.127544, 5.27815 42.980335, 5.582119 43.064574, 5.652965 43.296549, 5.418111 43.444051, 5.113279 43.359283))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4659F3370403:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,9,16:32:00,16:32:00,Marseille Saint-Charles,5.380407,43.302666,2024-11-03 16:32:00,2024-11-03 16:32:00,595485060832952319
"POLYGON ((2.082126 43.309338, 2.023126 43.078642, 2.256563 42.939223, 2.550028 43.030267, 2.610752 43.261291, 2.376288 43.400946, 2.082126 43.309338))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4661F3370475:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,4,15:27:00,15:29:00,Carcassonne,2.351824,43.218029,2024-11-03 15:27:00,2024-11-03 15:27:00,595484751595307007
"POLYGON ((-0.459069 45.264527, -0.75674 45.193002, -0.808824 44.961184, -0.564791 44.801606, -0.269192 44.873254, -0.215564 45.104356, -0.459069 45.264527))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4760F3367311:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,10,17:40:00,17:40:00,Bordeaux Saint-Jean,-0.556875,44.825233,2024-11-03 17:40:00,2024-11-03 17:40:00,594904750621720575
"POLYGON ((-0.459069 45.264527, -0.75674 45.193002, -0.808824 44.961184, -0.564791 44.801606, -0.269192 44.873254, -0.215564 45.104356, -0.459069 45.264527))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4663F3088807:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,0,14:26:00,14:26:00,Bordeaux Saint-Jean,-0.556875,44.825233,2024-11-03 14:26:00,2024-11-03 14:26:00,594904750621720575
"POLYGON ((0.449245 44.391686, 0.157033 44.321297, 0.102941 44.089763, 0.339598 43.929361, 0.629781 43.999905, 0.685327 44.230696, 0.449245 44.391686))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4663F3088807:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,1,15:30:00,15:32:00,Agen,0.620867,44.207967,2024-11-03 15:30:00,2024-11-03 15:30:00,595484803134914559
"POLYGON ((0.449245 44.391686, 0.157033 44.321297, 0.102941 44.089763, 0.339598 43.929361, 0.629781 43.999905, 0.685327 44.230696, 0.449245 44.391686))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4665F3370582:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,1,17:29:00,17:31:00,Agen,0.620867,44.207967,2024-11-03 17:29:00,2024-11-03 17:29:00,595484803134914559
"POLYGON ((2.082126 43.309338, 2.023126 43.078642, 2.256563 42.939223, 2.550028 43.030267, 2.610752 43.261291, 2.376288 43.400946, 2.082126 43.309338))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4665F3370582:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,4,19:27:00,19:30:00,Carcassonne,2.351824,43.218029,2024-11-03 19:27:00,2024-11-03 19:27:00,595484751595307007
"POLYGON ((2.610752 43.261291, 2.550028 43.030267, 2.783479 42.889356, 3.078658 42.979224, 3.141109 43.210561, 2.906656 43.351719, 2.610752 43.261291))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4766F3495601:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,4,19:58:00,20:01:00,Narbonne,3.005667,43.190618,2024-11-03 19:58:00,2024-11-03 19:58:00,595484760185241599
"POLYGON ((3.868027 43.849786, 3.802654 43.619279, 4.038014 43.47635, 4.339698 43.563661, 4.406824 43.794438, 4.170515 43.937636, 3.868027 43.849786))",FR:Line::3418b67d-a81f-4dde-b3b0-60cc96ed86f4:,Bordeaux - Marseille,OCESN4764F3365759:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,2,16:59:00,17:03:00,Montpellier Saint-Roch,3.880674,43.604738,2024-11-03 16:59:00,2024-11-03 16:59:00,595485352890728447
"POLYGON ((6.03167 43.611509, 5.9593 43.380018, 6.193898 43.230987, 6.501689 43.313141, 6.575796 43.544838, 6.340378 43.694177, 6.03167 43.611509))",FR:Line::12b11167-efd2-4576-8d30-f057d227530d:,Paris Austerlitz - Nice,OCESN5772F3382683:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,4,20:31:00,20:34:00,Les Arcs - Draguignan,6.482424,43.455725,2024-11-03 20:31:00,2024-11-03 20:31:00,595485181092036607
"POLYGON ((3.191992 46.364262, 3.126839 46.138841, 3.369712 46.003392, 3.678788 46.093114, 3.745809 46.318798, 3.501887 46.454498, 3.191992 46.364262))",FR:Line::cfa40ffd-5af4-49b0-99a9-99857ba5f7ff:,Paris - Nevers - Clermont,OCESN5959F2858380:2024-10-15T00:33:00Z,sncf_intercites,TRAIN,3,15:53:00,15:55:00,Vichy,3.430476,46.126991,2024-11-03 15:53:00,2024-11-03 15:53:00,595030713422577663
"POLYGON ((3.191992 46.364262, 3.126839 46.138841, 3.369712 46.003392, 3.678788 46.093114, 3.745809 46.318798, 3.501887 46.454498, 3.191992 46.364262))",FR:Line::cfa40ffd-5af4-49b0-99a9-99857ba5f7ff:,Paris - Nevers - Clermont,OCESN5990F3459848:2024-10-15T00:33:00Z,sncf_intercites,TRAIN,2,20:04:00,20:06:00,Vichy,3.430476,46.126991,2024-11-03 20:04:00,2024-11-03 20:04:00,595030713422577663
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::2381a54a-1f59-4452-88c7-303179dd472b:,Paris - Nantes,OCESN4085F3066626:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,1,18:25:00,18:27:00,Juvisy,2.38267,48.68917,2024-11-03 18:25:00,2024-11-03 18:25:00,595032912445833215
"POLYGON ((1.686233 48.090759, 1.379135 48.03068, 1.318121 47.806631, 1.562644 47.64338, 1.86746 47.703646, 1.930025 47.926975, 1.686233 48.090759))",FR:Line::2381a54a-1f59-4452-88c7-303179dd472b:,Paris - Nantes,OCESN4085F3066626:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,2,19:19:00,19:22:00,Les Aubrais,1.907129,47.926801,2024-11-03 19:19:00,2024-11-03 19:19:00,595033049884786687
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::2381a54a-1f59-4452-88c7-303179dd472b:,Paris - Nantes,OCESN4085F3066626:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,4,20:24:00,20:36:00,Saint-Pierre-des-Corps,0.723539,47.38614,2024-11-03 20:24:00,2024-11-03 20:24:00,594904793571393535
"POLYGON ((-1.654791 47.602456, -1.965379 47.531502, -2.015563 47.301531, -1.756901 47.143177, -1.448523 47.214205, -1.396608 47.443512, -1.654791 47.602456))",FR:Line::2381a54a-1f59-4452-88c7-303179dd472b:,Paris - Nantes,OCESN4085F3066626:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,7,22:19:00,22:19:00,Nantes,-1.542077,47.217491,2024-11-03 22:19:00,2024-11-03 22:19:00,594902147871539199
"POLYGON ((3.745809 46.318798, 3.678788 46.093114, 3.921583 45.956094, 4.232418 46.044498, 4.301306 46.270429, 4.057494 46.407711, 3.745809 46.318798))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4404F3413690:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,9,17:19:00,17:22:00,Roanne,4.063207,46.039383,2024-11-03 17:19:00,2024-11-03 17:19:00,595030447134605311
"POLYGON ((2.997774 45.686669, 2.933853 45.459931, 3.174576 45.323412, 3.480263 45.413387, 3.546019 45.640402, 3.304253 45.777168, 2.997774 45.686669))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15940F3428192:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,17,15:16:00,15:17:00,Arvant,3.310216,45.365481,2024-11-03 15:16:00,2024-11-03 15:16:00,595030833681661951
"POLYGON ((-0.297888 45.955847, -0.598437 45.886008, -0.65155 45.655421, -0.405692 45.495383, -0.107262 45.565349, -0.052582 45.795225, -0.297888 45.955847))",FR:Line::75711759-571a-4c6c-a9fa-57cfb79a4b2f:,Nantes - Bordeaux,OCESN3856F3555181:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,2,15:23:00,15:25:00,Saintes,-0.618115,45.748525,2024-11-03 15:23:00,2024-11-03 15:23:00,594904776391524351
"POLYGON ((1.498849 44.205806, 1.209422 44.138125, 1.152457 43.908088, 1.383524 43.746496, 1.67093 43.814367, 1.729281 44.04364, 1.498849 44.205806))",FR:Line::276892b7-b6aa-4a9b-a989-62f4abea526b:,Paris - Toulouse,OCESN3694F3175633:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,2,17:14:00,17:15:00,Caussade,1.533667,44.162244,2024-11-03 17:14:00,2024-11-03 17:14:00,595484545436876799
"POLYGON ((-1.498994 48.287822, -1.812753 48.218573, -1.863977 47.990029, -1.603213 47.831391, -1.291716 47.900717, -1.238732 48.128602, -1.498994 48.287822))",OCESN-87471003-87547000, -,OCESN4092F3161672:2024-10-01T00:19:58Z,sncf_intercites,TRAIN,0,15:51:00,15:51:00,Rennes,-1.672744,48.103517,2024-11-03 15:51:00,2024-11-03 15:51:00,594904175096102911
"POLYGON ((3.012846 46.722992, 2.948007 46.498387, 3.191992 46.364262, 3.501887 46.454498, 3.568612 46.679367, 3.323557 46.813739, 3.012846 46.722992))",FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes - Lyon,OCESN4406F3553601:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,7,19:16:00,19:18:00,Moulins sur Allier,3.338782,46.561394,2024-11-03 19:16:00,2024-11-03 19:16:00,595030687652773887
"POLYGON ((2.819569 46.047822, 2.755963 45.821876, 2.997774 45.686669, 3.304253 45.777168, 3.369712 46.003392, 3.126839 46.138841, 2.819569 46.047822))",FR:Line::cfa40ffd-5af4-49b0-99a9-99857ba5f7ff:,Paris - Nevers - Clermont,OCESN5982F3459488:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,0,17:33:00,17:33:00,Clermont-Ferrand,3.100543,45.778945,2024-11-03 17:33:00,2024-11-03 17:33:00,595030868041400319
"POLYGON ((3.012846 46.722992, 2.948007 46.498387, 3.191992 46.364262, 3.501887 46.454498, 3.568612 46.679367, 3.323557 46.813739, 3.012846 46.722992))",FR:Line::cfa40ffd-5af4-49b0-99a9-99857ba5f7ff:,Paris - Nevers - Clermont,OCESN5982F3459488:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,3,18:30:00,18:32:00,Moulins sur Allier,3.338782,46.561394,2024-11-03 18:30:00,2024-11-03 18:30:00,595030687652773887
"POLYGON ((3.012846 46.722992, 2.948007 46.498387, 3.191992 46.364262, 3.501887 46.454498, 3.568612 46.679367, 3.323557 46.813739, 3.012846 46.722992))",FR:Line::cfa40ffd-5af4-49b0-99a9-99857ba5f7ff:,Paris - Nevers - Clermont,OCESN5970F3459498:2024-10-16T00:34:14Z,sncf_intercites,TRAIN,3,14:30:00,14:32:00,Moulins sur Allier,3.338782,46.561394,2024-11-03 14:30:00,2024-11-03 14:30:00,595030687652773887
"POLYGON ((1.384535 42.662638, 1.328305 42.431271, 1.559658 42.292307, 1.848287 42.384487, 1.90621 42.616209, 1.673811 42.755397, 1.384535 42.662638))",FR:Line::1cbe8def-1c31-4feb-a724-419d191c90be:,Paris Austerlitz - Latour de Carole,OCESN3970F3153975:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,2,19:12:00,19:14:00,Andorre l'Hospitalet,1.800264,42.589453,2024-11-03 19:12:00,2024-11-03 19:12:00,595484657106026495
"POLYGON ((1.55531 43.354726, 1.498035 43.124373, 1.731415 42.986442, 2.023126 43.078642, 2.082126 43.309338, 1.84769 43.447494, 1.55531 43.354726))",FR:Line::1cbe8def-1c31-4feb-a724-419d191c90be:,Paris Austerlitz - Latour de Carole,OCESN3970F3153975:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,10,21:02:00,21:04:00,Saverdun,1.570636,43.239335,2024-11-03 21:02:00,2024-11-03 21:02:00,595484536846942207
"POLYGON ((1.213205 43.054815, 1.157131 42.82356, 1.384535 42.662638, 1.673811 42.755397, 1.731415 42.986442, 1.498035 43.124373, 1.213205 43.054815))",FR:Line::1cbe8def-1c31-4feb-a724-419d191c90be:,Paris Austerlitz - Latour de Carole,OCESN3970F3153975:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,7,20:15:00,20:17:00,Tarascon-sur-Ariège,1.600042,42.849498,2024-11-03 20:15:00,2024-11-03 20:15:00,595484691465764863
"POLYGON ((2.620228 44.319985, 2.558673 44.090794, 2.795192 43.952172, 3.094294 44.042499, 3.157621 44.271993, 2.920074 44.410858, 2.620228 44.319985))",FR:Line::b262568e-13b4-4352-bcf6-2b290ec3644f:,Clermont - Béziers,OCESN15941F3427962:2024-09-25T00:19:05Z,sncf_intercites,TRAIN,13,17:03:00,17:04:00,Sévérac-le-Château,3.056945,44.324652,2024-11-03 17:03:00,2024-11-03 17:03:00,595484614156353535
"POLYGON ((-0.459069 45.264527, -0.75674 45.193002, -0.808824 44.961184, -0.564791 44.801606, -0.269192 44.873254, -0.215564 45.104356, -0.459069 45.264527))",FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC:,Paris - Bordeaux - Arcachon TGV,OCESN12275F3096017:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,1,17:14:00,17:14:00,Bordeaux Saint-Jean,-0.556875,44.825233,2024-11-03 17:14:00,2024-11-03 17:14:00,594904750621720575
"POLYGON ((4.985008 49.295863, 4.910827 49.076781, 5.163511 48.943764, 5.491398 49.029538, 5.567598 49.248792, 5.313894 49.382102, 4.985008 49.295863))",FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,Est - Bordeaux TGV,OCESN2092F3461892:2024-10-12T00:35:06Z,sncf_tgv,TRAIN,8,13:22:00,13:29:00,Meuse TGV,5.271024,48.978583,2024-11-03 13:22:00,2024-11-03 13:22:00,595031675495251967
"POLYGON ((5.113279 43.359283, 5.044165 43.127544, 5.27815 42.980335, 5.582119 43.064574, 5.652965 43.296549, 5.418111 43.444051, 5.113279 43.359283))",FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,Lux/Alsace/Loraine - Paca,OCESN2096F3089883:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,0,15:56:00,15:56:00,Marseille Saint-Charles,5.380407,43.302666,2024-11-03 15:56:00,2024-11-03 15:56:00,595485060832952319
"POLYGON ((7.492872 48.729225, 7.410463 48.508655, 7.660516 48.367674, 7.993815 48.446934, 8.078191 48.667614, 7.827305 48.808926, 7.492872 48.729225))",FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,Paris - Bas-Rhin TGV,OCESN2471F3163430:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,1,23:41:00,23:41:00,Strasbourg,7.733882,48.58511,2024-11-03 23:41:00,2024-11-03 23:41:00,595029682630426623
"POLYGON ((6.325574 48.842831, 6.24713 48.622527, 6.49798 48.484856, 6.828196 48.567179, 6.908627 48.787624, 6.656859 48.925608, 6.325574 48.842831))",FR:Line::7B49D18D-9775-42E3-9A17-CD0356432A4F:,Paris - Vosges TGV,OCESN2591F3167296:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,4,16:09:00,16:12:00,Lunéville,6.496997,48.58799,2024-11-03 16:09:00,2024-11-03 16:09:00,595029596731080703
"POLYGON ((4.221736 49.687797, 4.14988 49.469807, 4.404003 49.339804, 4.731067 49.427515, 4.804967 49.645695, 4.549762 49.775977, 4.221736 49.687797))",FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,Paris - Reims - Sedan TGV,OCESN2715F3278307:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,2,09:39:00,09:42:00,Rethel,4.369566,49.504393,2024-11-03 09:39:00,2024-11-03 09:39:00,595031701265055743
"POLYGON ((4.623373 49.993246, 4.549762 49.775977, 4.804967 49.645695, 5.134852 49.732396, 5.210525 49.949838, 4.954255 50.080409, 4.623373 49.993246))",FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,Paris - Reims - Sedan TGV,OCESN2715F3278307:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,10:10:00,10:10:00,Charleville-Mézières,4.724344,49.76763,2024-11-03 10:10:00,2024-11-03 10:10:00,595031684085186559
"POLYGON ((3.824699 49.380644, 3.754571 49.161956, 4.007595 49.032223, 4.331848 49.120911, 4.404003 49.339804, 4.14988 49.469807, 3.824699 49.380644))",FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,Paris - Reims - Sedan TGV,OCESN2720F3165003:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,08:39:00,08:45:00,Reims,4.022494,49.258934,2024-11-03 08:39:00,2024-11-03 08:39:00,595032963985440767
"POLYGON ((4.221736 49.687797, 4.14988 49.469807, 4.404003 49.339804, 4.731067 49.427515, 4.804967 49.645695, 4.549762 49.775977, 4.221736 49.687797))",FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D:,Paris - Reims - Sedan TGV,OCESN2754F3165312:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,1,16:45:00,16:48:00,Rethel,4.369566,49.504393,2024-11-03 16:45:00,2024-11-03 16:45:00,595031701265055743
"POLYGON ((4.095947 45.591277, 4.028357 45.364001, 4.268915 45.224369, 4.578042 45.311747, 4.647465 45.539269, 4.405929 45.679169, 4.095947 45.591277))",FR:Line::7B14F95D-1FA0-4908-B4C6-18EB63888CD7:,Paris - Saint-Etienne TGV,OCESN6694F3232358:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,12:12:00,12:12:00,Saint-Étienne Châteaucreux,4.399722,45.443366,2024-11-03 12:12:00,2024-11-03 12:12:00,595030438544670719
"POLYGON ((4.724028 47.616091, 4.652435 47.393027, 4.899425 47.25653, 5.219 47.342817, 5.292523 47.566084, 5.044543 47.702862, 4.724028 47.616091))",FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,Paris - Mulhouse Via Besançon TGV,OCESN6706F3159913:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,16:56:00,17:00:00,Dijon,5.027256,47.323411,2024-11-03 16:56:00,2024-11-03 16:56:00,595029742759968767
"POLYGON ((4.157096 47.663074, 4.087437 47.440229, 4.334592 47.30534, 4.652435 47.393027, 4.724028 47.616091, 4.475845 47.751251, 4.157096 47.663074))",FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,Paris - Mulhouse Via Besançon TGV,OCESN6711F3165870:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,19:51:00,19:54:00,Montbard,4.336212,47.618741,2024-11-03 19:51:00,2024-11-03 19:51:00,595032826546487295
"POLYGON ((4.724028 47.616091, 4.652435 47.393027, 4.899425 47.25653, 5.219 47.342817, 5.292523 47.566084, 5.044543 47.702862, 4.724028 47.616091))",FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,Paris - Mulhouse Via Besançon TGV,OCESN6715F2858168:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,1,21:57:00,22:01:00,Dijon,5.027256,47.323411,2024-11-03 21:57:00,2024-11-03 21:57:00,595029742759968767
"POLYGON ((5.862476 47.513027, 5.787027 47.289573, 6.033534 47.149844, 6.356409 47.233271, 6.433778 47.456896, 6.186355 47.596926, 5.862476 47.513027))",FR:Line::4CB6B094-7310-4CD4-AE43-FC6F3C2EA917:,Paris - Mulhouse Via Besançon TGV,OCESN6715F2858168:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,2,22:28:00,22:31:00,Besançon Franche-Comté TGV,5.953613,47.307215,2024-11-03 22:28:00,2024-11-03 22:28:00,595029485061931007
"POLYGON ((5.465773 47.204706, 5.392002 46.980594, 5.637575 46.84116, 5.957856 46.925546, 6.033534 47.149844, 5.787027 47.289573, 5.465773 47.204706))",FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,Paris - Besançon Viotte,OCESN6743F3159905:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,16:58:00,17:01:00,Dole,5.48806,47.09615,2024-11-03 16:58:00,2024-11-03 16:58:00,595029502241800191
"POLYGON ((5.862476 47.513027, 5.787027 47.289573, 6.033534 47.149844, 6.356409 47.233271, 6.433778 47.456896, 6.186355 47.596926, 5.862476 47.513027))",FR:Line::7f1e0c14-f26c-49fa-9d55-e16999a63328:,Paris - Besançon Viotte,OCESN6753F3161970:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,4,23:47:00,23:47:00,Besançon Viotte,6.021943,47.247049,2024-11-03 23:47:00,2024-11-03 23:47:00,595029485061931007
"POLYGON ((6.961601 43.857337, 6.885936 43.626167, 7.121022 43.47529, 7.432543 43.555264, 7.509948 43.786609, 7.274094 43.937809, 6.961601 43.857337))",FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,Lyon - PACA,OCESN6801F3311349:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,10,11:04:00,11:04:00,Nice-Ville,7.261904,43.704556,2024-11-03 11:04:00,2024-11-03 11:04:00,595485172502102015
"POLYGON ((4.818449 45.170552, 4.748771 44.942253, 4.988055 44.799774, 5.297945 44.885312, 5.369434 45.113839, 5.129225 45.256601, 4.818449 45.170552))",FR:Line::2AA7BAB5-03F9-465F-A91C-947819FBBB7D:,Lyon - LR,OCESN6821F3313562:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,07:13:00,07:17:00,Valence TGV Rhône-Alpes Sud,4.978652,44.991907,2024-11-03 07:13:00,2024-11-03 07:13:00,595030618933297151
"POLYGON ((4.475088 45.905902, 4.405929 45.679169, 4.647465 45.539269, 4.959125 45.625827, 5.030131 45.852791, 4.787632 45.992967, 4.475088 45.905902))",FR:Line::237820F0-01B1-49D5-AB3A-3ACA662E322E:,Lyon - PACA,OCESN6852F3176447:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,10,22:02:00,22:02:00,Lyon Part Dieu,4.859409,45.760596,2024-11-03 22:02:00,2024-11-03 22:02:00,595030421364801535
"POLYGON ((5.586613 45.796737, 5.513765 45.569559, 5.754884 45.426507, 6.069749 45.510341, 6.144435 45.737718, 5.902422 45.881066, 5.586613 45.796737))",FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,Paris - Chambéry - Annecy TGV,OCESN6980F3159690:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,17:56:00,17:59:00,Aix-les-Bains le Revard,5.909371,45.688161,2024-11-03 17:56:00,2024-11-03 17:56:00,595030507264147455
"POLYGON ((4.685222 46.583348, 4.614731 46.357998, 4.858384 46.21913, 5.173499 46.305335, 5.245869 46.530902, 5.001248 46.67005, 4.685222 46.583348))",FR:Line::60faff89-b743-4b4b-a86b-3c0537769bfa:,Paris - Chambéry - Annecy TGV,OCESN6980F3159690:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,19:39:00,19:42:00,Mâcon - Loché TGV,4.778924,46.282912,2024-11-03 19:39:00,2024-11-03 19:39:00,595030782142054399
"POLYGON ((3.419248 50.884162, 3.101135 50.83459, 3.031815 50.618643, 3.279015 50.452975, 3.594619 50.502774, 3.665518 50.718014, 3.419248 50.884162))",FR:Line::E6272550-D202-4E52-BFC9-76BDC96ADEE7:,Paris - Lille,OCESN7028F3204642:2024-10-01T00:19:58Z,sncf_tgv,TRAIN,0,10:42:00,10:42:00,Lille Flandres,3.06987,50.636577,2024-11-03 10:42:00,2024-11-03 10:42:00,594920264043593727
