h3_cell,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
595032912445833215,Bezons,Bezons,48.9261,2.2178,France,FR,FRA,Île-de-France,,32017,1250139521
595030507264147455,Aix-les-Bains,Aix-les-Bains,45.6886,5.915,France,FR,FRA,Auvergne-Rhône-Alpes,,31874,1250456565
595032912445833215,Montigny-le-Bretonneux,Montigny-le-Bretonneux,48.7711,2.0333,France,FR,FRA,Île-de-France,,31777,1250533450
594920023525425151,Cambrai,Cambrai,50.1767,3.2356,France,FR,FRA,Hauts-de-France,minor,31425,1250084532
595032912445833215,L’Haÿ-les-Roses,L'Hay-les-Roses,48.78,2.3374,France,FR,FRA,Île-de-France,minor,31392,1250707197
595032912445833215,Plaisir,Plaisir,48.8183,1.9472,France,FR,FRA,Île-de-France,,31375,1250415771
595032886676029439,Pontoise,Pontoise,49.0516,2.1017,France,FR,FRA,Île-de-France,,31327,1250247527
594904819341197311,Châtellerault,Chatellerault,46.8178,0.5461,France,FR,FRA,Nouvelle-Aquitaine,minor,31284,1250127354
595030421364801535,Rillieux-la-Pape,Rillieux-la-Pape,45.8214,4.8983,France,FR,FRA,Auvergne-Rhône-Alpes,,31247,1250128916
595032912445833215,Thiais,Thiais,48.765,2.3923,France,FR,FRA,Île-de-France,,31097,1250126108
595030653293035519,Vienne,Vienne,45.5242,4.8781,France,FR,FRA,Auvergne-Rhône-Alpes,minor,31051,1250052124
595032912445833215,Vigneux-sur-Seine,Vigneux-sur-Seine,48.7001,2.417,France,FR,FRA,Île-de-France,,31050,1250005644
595032912445833215,Viry-Châtillon,Viry-Chatillon,48.6713,2.375,France,FR,FRA,Île-de-France,,31045,1250498232
595485172502102015,Saint-Laurent-du-Var,Saint-Laurent-du-Var,43.668,7.188,France,FR,FRA,Provence-Alpes-Côte d’Azur,,30941,1250141244
595033058474721279,Dreux,Dreux,48.7372,1.3664,France,FR,FRA,Centre-Val de Loire,minor,30879,1250111227
594904750621720575,Bègles,Begles,44.8086,-0.5478,France,FR,FRA,Nouvelle-Aquitaine,,30813,1250300357
595485344300793855,Carpentras,Carpentras,44.0558,5.0489,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,30769,1250619476
595032895265964031,Goussainville,Goussainville,49.0325,2.4747,France,FR,FRA,Île-de-France,,30693,1250333047
594902671857549311,Mont-de-Marsan,Mont-de-Marsan,43.89,-0.5,France,FR,FRA,Nouvelle-Aquitaine,minor,30674,1250242566
595032646157860863,Villiers-sur-Marne,Villiers-sur-Marne,48.8275,2.5447,France,FR,FRA,Île-de-France,,30669,1250966526
595032912445833215,Cachan,Cachan,48.7919,2.3319,France,FR,FRA,Île-de-France,,30592,1250259069
595032646157860863,Savigny-le-Temple,Savigny-le-Temple,48.5841,2.5832,France,FR,FRA,Île-de-France,,30510,1250790534
595485172502102015,Menton,Menton,43.775,7.5,France,FR,FRA,Provence-Alpes-Côte d’Azur,,30412,1250391575
595032895265964031,Villemomble,Villemomble,48.8833,2.5,France,FR,FRA,Île-de-France,,30332,1250831662
595032912445833215,Malakoff,Malakoff,48.8172,2.2992,France,FR,FRA,Île-de-France,,30292,1250358877
594920014935490559,Liévin,Lievin,50.4228,2.7786,France,FR,FRA,Hauts-de-France,,30149,1250072003
595032912445833215,La Garenne-Colombes,La Garenne-Colombes,48.9056,2.2445,France,FR,FRA,Île-de-France,,29932,1250897232
595032912445833215,Ris-Orangis,Ris-Orangis,48.6537,2.4161,France,FR,FRA,Île-de-France,,29825,1250798582
595032912445833215,Bois-Colombes,Bois-Colombes,48.9175,2.2683,France,FR,FRA,Île-de-France,,29765,1250698978
595032895265964031,Clichy-sous-Bois,Clichy-sous-Bois,48.9102,2.5532,France,FR,FRA,Île-de-France,,29735,1250123655
595030421364801535,Décines-Charpieu,Decines-Charpieu,45.7694,4.9594,France,FR,FRA,Auvergne-Rhône-Alpes,,29731,1250944644
595032912445833215,Saint-Cloud,Saint-Cloud,48.84,2.22,France,FR,FRA,Île-de-France,,29727,1250160957
595032912445833215,Chatou,Chatou,48.8897,2.1573,France,FR,FRA,Île-de-France,,29649,1250855196
595030498674212863,Bourgoin-Jallieu,Bourgoin-Jallieu,45.5861,5.2736,France,FR,FRA,Auvergne-Rhône-Alpes,,29577,1250584408
595029588141146111,Vandœuvre-lès-Nancy,Vandoeuvre-les-Nancy,48.6567,6.1683,France,FR,FRA,Grand Est,,29537,1250981193
594904613182767103,Périgueux,Perigueux,45.1929,0.7217,France,FR,FRA,Nouvelle-Aquitaine,minor,29516,1250864403
595032912445833215,Charenton-le-Pont,Charenton-le-Pont,48.8265,2.405,France,FR,FRA,Île-de-France,,29445,1250389807
595484511077138431,Tournefeuille,Tournefeuille,43.5853,1.3442,France,FR,FRA,Occitanie,,29439,1250628309
595032912445833215,Guyancourt,Guyancourt,48.7714,2.0739,France,FR,FRA,Île-de-France,,29406,1250611079
595032912445833215,Le Plessis-Robinson,Le Plessis-Robinson,48.7811,2.2633,France,FR,FRA,Île-de-France,,29228,1250572876
595032912445833215,Draveil,Draveil,48.6852,2.408,France,FR,FRA,Île-de-France,,29173,1250259151
595485507509551103,Agde,Agde,43.3108,3.4758,France,FR,FRA,Occitanie,,29103,1250539086
595031924603355135,Maubeuge,Maubeuge,50.2775,3.9734,France,FR,FRA,Hauts-de-France,,29066,1250099699
595032912445833215,Ermont,Ermont,48.9922,2.2603,France,FR,FRA,Île-de-France,,28987,1250549360
594904346894794751,Sotteville-lès-Rouen,Sotteville-les-Rouen,49.4092,1.09,France,FR,FRA,Normandie,,28965,1250313503
595485378660532223,Orange,Orange,44.1383,4.8097,France,FR,FRA,Provence-Alpes-Côte d’Azur,,28949,1250367364
595032895265964031,Villiers-le-Bel,Villiers-le-Bel,49.0094,2.3911,France,FR,FRA,Île-de-France,,28836,1250001397
595032912445833215,Fresnes,Fresnes,48.755,2.3221,France,FR,FRA,Île-de-France,,28780,1250376205
595032955395506175,Soissons,Soissons,49.3817,3.3236,France,FR,FRA,Hauts-de-France,minor,28705,1250109043
595032646157860863,Yerres,Yerres,48.7171,2.4881,France,FR,FRA,Île-de-France,,28699,1250114629
594904346894794751,Saint-Étienne-du-Rouvray,Saint-Etienne-du-Rouvray,49.3786,1.105,France,FR,FRA,Normandie,,28508,1250043757
594920118014705663,Dieppe,Dieppe,49.925,1.075,France,FR,FRA,Normandie,minor,28358,1250006284
594902147871539199,Saint-Sébastien-sur-Loire,Saint-Sebastien-sur-Loire,47.2081,-1.5014,France,FR,FRA,Pays de la Loire,,28283,1250158180
595485172502102015,Vallauris,Vallauris,43.5805,7.0538,France,FR,FRA,Provence-Alpes-Côte d’Azur,,28025,1250016351
595032912445833215,Vanves,Vanves,48.8208,2.2897,France,FR,FRA,Île-de-France,,28014,1250321790
594920281223462911,Lomme,Lomme,50.6358,3.0142,France,FR,FRA,Hauts-de-France,,28006,1250753691
595032646157860863,Limeil-Brévannes,Limeil-Brevannes,48.7464,2.4883,France,FR,FRA,Île-de-France,,27999,1250943881
595032895265964031,Montfermeil,Montfermeil,48.9,2.5667,France,FR,FRA,Île-de-France,,27980,1250655335
594902147871539199,Orvault,Orvault,47.2717,-1.6225,France,FR,FRA,Pays de la Loire,,27872,1250301385
595032912445833215,Le Chesnay,Le Chesnay,48.8211,2.1311,France,FR,FRA,Île-de-France,,27683,1250500651
595032646157860863,Sucy-en-Brie,Sucy-en-Brie,48.7697,2.5228,France,FR,FRA,Île-de-France,,27622,1250757045
595032912445833215,Grigny,Grigny,48.6562,2.3849,France,FR,FRA,Île-de-France,,27257,1250191688
594920281223462911,Lambersart,Lambersart,50.65,3.025,France,FR,FRA,Hauts-de-France,,27121,1250198806
595029682630426623,Illkirch-Graffenstaden,Illkirch-Graffenstaden,48.53,7.72,France,FR,FRA,Grand Est,,27118,1250689150
595032663337730047,Brétigny-sur-Orge,Bretigny-sur-Orge,48.6114,2.3059,France,FR,FRA,Île-de-France,,27106,1250662537
595032620388057087,Sens,Sens,48.1972,3.2833,France,FR,FRA,Bourgogne-Franche-Comté,minor,27034,1250989326
595032912445833215,Taverny,Taverny,49.0264,2.2275,France,FR,FRA,Île-de-France,,27025,1250852016
595030421364801535,Oullins,Oullins,45.7142,4.8075,France,FR,FRA,Auvergne-Rhône-Alpes,,26994,1250831015
595032895265964031,Villeparisis,Villeparisis,48.9503,2.6025,France,FR,FRA,Île-de-France,,26822,1250133123
595033067064655871,Rambouillet,Rambouillet,48.6444,1.8308,France,FR,FRA,Île-de-France,minor,26816,1250752872
594904750621720575,Cenon,Cenon,44.8578,-0.5317,France,FR,FRA,Nouvelle-Aquitaine,,26778,1250260659
595032912445833215,Sannois,Sannois,48.9722,2.2578,France,FR,FRA,Île-de-France,,26768,1250650651
595032912445833215,Cormeilles-en-Parisis,Cormeilles-en-Parisis,48.9739,2.2014,France,FR,FRA,Île-de-France,,26741,1250599649
595032646157860863,Bussy-Saint-Georges,Bussy-Saint-Georges,48.8422,2.6983,France,FR,FRA,Île-de-France,,26571,1250024212
594902680447483903,La Teste-de-Buch,La Teste-de-Buch,44.62,-1.1457,France,FR,FRA,Nouvelle-Aquitaine,,26556,1250666362
595032663337730047,Étampes,Etampes,48.4343,2.1615,France,FR,FRA,Île-de-France,minor,26529,1250906889
595484511077138431,Blagnac,Blagnac,43.6364,1.3906,France,FR,FRA,Occitanie,,26466,1250134186
595485095192690687,Miramas,Miramas,43.5822,5.0019,France,FR,FRA,Provence-Alpes-Côte d’Azur,,26405,1250908076
595484820314783743,Bergerac,Bergerac,44.85,0.48,France,FR,FRA,Nouvelle-Aquitaine,minor,26323,1250057635
594904973960019967,Saumur,Saumur,47.26,-0.0769,France,FR,FRA,Pays de la Loire,minor,26215,1250940567
595485352890728447,Lunel,Lunel,43.6778,4.1361,France,FR,FRA,Occitanie,,26185,1250801871
595032912445833215,Élancourt,Elancourt,48.7847,1.9589,France,FR,FRA,Île-de-France,,26082,1250293935
594920014935490559,Hénin-Beaumont,Henin-Beaumont,50.4217,2.9508,France,FR,FRA,Hauts-de-France,,26035,1250614137
594902156461473791,Vertou,Vertou,47.1689,-1.4697,France,FR,FRA,Pays de la Loire,,26002,1250277528
594904346894794751,Le Grand-Quevilly,Le Grand-Quevilly,49.4072,1.0531,France,FR,FRA,Normandie,,25975,1250398185
595032895265964031,Gonesse,Gonesse,48.9875,2.4494,France,FR,FRA,Île-de-France,,25963,1250682314
595485344300793855,Cavaillon,Cavaillon,43.8375,5.0381,France,FR,FRA,Provence-Alpes-Côte d’Azur,,25923,1250337002
595485069422886911,La Garde,La Garde,43.1256,6.0108,France,FR,FRA,Provence-Alpes-Côte d’Azur,,25912,1250097779
594902714807222271,Gradignan,Gradignan,44.7725,-0.6156,France,FR,FRA,Nouvelle-Aquitaine,,25835,1250206083
595484897624195071,Aurillac,Aurillac,44.9261,2.4406,France,FR,FRA,Auvergne-Rhône-Alpes,minor,25815,1250648062
595030713422577663,Vichy,Vichy,46.1278,3.4267,France,FR,FRA,Auvergne-Rhône-Alpes,minor,25789,1250084403
594902405569576959,Biarritz,Biarritz,43.48,-1.56,France,FR,FRA,Nouvelle-Aquitaine,,25764,1250324713
595032646157860863,Champs-Sur-Marne,Champs-Sur-Marne,48.8529,2.6027,France,FR,FRA,Île-de-France,,25695,1250001308
594920281223462911,Armentières,Armentieres,50.6881,2.8811,France,FR,FRA,Hauts-de-France,,25581,1250737647
595029493651865599,Montbéliard,Montbeliard,47.51,6.8,France,FR,FRA,Bourgogne-Franche-Comté,minor,25573,1250390358
594904072016887807,Alençon,Alencon,48.4306,0.0931,France,FR,FRA,Normandie,minor,25555,1250000395
594904664722374655,Saintes,Saintes,45.7464,-0.6333,France,FR,FRA,Nouvelle-Aquitaine,minor,25518,1250181820
595032646157860863,Brunoy,Brunoy,48.6979,2.5044,France,FR,FRA,Île-de-France,,25423,1250815725
595032912445833215,Eaubonne,Eaubonne,48.9922,2.2806,France,FR,FRA,Île-de-France,,25373,1250854033
595032912445833215,Villeneuve-la-Garenne,Villeneuve-la-Garenne,48.9372,2.3278,France,FR,FRA,Île-de-France,,25371,1250937070
594904389844467711,Cherbourg,Cherbourg,49.63,-1.62,France,FR,FRA,Normandie,minor,25370,1250026751
595032766416945151,Vierzon,Vierzon,47.2225,2.0694,France,FR,FRA,Centre-Val de Loire,minor,25348,1250535432
595484528257007615,Muret,Muret,43.4611,1.3267,France,FR,FRA,Occitanie,minor,25060,1250231707
595032886676029439,Saint-Ouen-l’Aumône,Saint-Ouen-l'Aumone,49.0447,2.1111,France,FR,FRA,Île-de-France,,25023,1250836014
594920032115359743,Béthune,Bethune,50.5303,2.6408,France,FR,FRA,Hauts-de-France,minor,24992,1250837552
595485352890728447,Castelnau-le-Lez,Castelnau-le-Lez,43.6369,3.9019,France,FR,FRA,Occitanie,,24888,1250544217
595032912445833215,Fontenay-aux-Roses,Fontenay-aux-Roses,48.7893,2.2888,France,FR,FRA,Île-de-France,,24772,1250066096
594904733441851391,Libourne,Libourne,44.92,-0.24,France,FR,FRA,Nouvelle-Aquitaine,minor,24557,1250403589
595032903855898623,Vernon,Vernon,49.09,1.49,France,FR,FRA,Normandie,,24543,1250890405
595032912445833215,Orly,Orly,48.7439,2.3928,France,FR,FRA,Île-de-France,,24482,1250660007
595032912445833215,Le Kremlin-Bicêtre,Le Kremlin-Bicetre,48.81,2.3581,France,FR,FRA,Île-de-France,,24380,1250286015
594904750621720575,Eysines,Eysines,44.8853,-0.65,France,FR,FRA,Nouvelle-Aquitaine,,24374,1250067454
594904750621720575,Le Bouscat,Le Bouscat,44.8651,-0.5996,France,FR,FRA,Nouvelle-Aquitaine,,24339,1250100380
595484863264456703,Rodez,Rodez,44.3506,2.575,France,FR,FRA,Occitanie,minor,24207,1250807687
595032895265964031,Les Pavillons-sous-Bois,Les Pavillons-sous-Bois,48.9,2.5,France,FR,FRA,Île-de-France,,24165,1250984996
595032998345179135,Laon,Laon,49.5639,3.6244,France,FR,FRA,Hauts-de-France,minor,24021,1250552164
595485069422886911,La Valette-du-Var,La Valette-du-Var,43.1383,5.9831,France,FR,FRA,Provence-Alpes-Côte d’Azur,,23955,1250438884
595485507509551103,Frontignan,Frontignan,43.4483,3.7561,France,FR,FRA,Occitanie,,23808,1250857388
595032646157860863,Montgeron,Montgeron,48.7039,2.4605,France,FR,FRA,Île-de-France,,23800,1250766213
595029502241800191,Dole,Dole,47.0931,5.4906,France,FR,FRA,Bourgogne-Franche-Comté,minor,23775,1250000209
595032912445833215,Les Lilas,Les Lilas,48.88,2.42,France,FR,FRA,Île-de-France,,23469,1250804499
594904750621720575,Lormont,Lormont,44.8792,-0.5217,France,FR,FRA,Nouvelle-Aquitaine,,23291,1250006251
594904664722374655,Rochefort,Rochefort,45.9421,-0.9588,France,FR,FRA,Nouvelle-Aquitaine,minor,23092,1250215806
595032912445833215,Maisons-Laffitte,Maisons-Laffitte,48.9469,2.1456,France,FR,FRA,Île-de-France,,23080,1250804380
595032689107533823,Saint-Dizier,Saint-Dizier,48.6383,4.9497,France,FR,FRA,Grand Est,minor,23068,1250642464
595032646157860863,Roissy-en-Brie,Roissy-en-Brie,48.7906,2.6519,France,FR,FRA,Île-de-France,,23061,1250233189
594902147871539199,Couëron,Coueron,47.2156,-1.7228,France,FR,FRA,Pays de la Loire,,23057,1250732111
595484966343671807,Auch,Auch,43.6465,0.5855,France,FR,FRA,Occitanie,minor,23041,1250746513
594902070562127871,Lanester,Lanester,47.7647,-3.3422,France,FR,FRA,Bretagne,,23026,1250476491
594920014935490559,Loos,Loos,50.6128,3.0144,France,FR,FRA,Hauts-de-France,,23013,1250834480
595485421610205183,Manosque,Manosque,43.8342,5.7839,France,FR,FRA,Provence-Alpes-Côte d’Azur,,22926,1250372631
595030627523231743,Fontaine,Fontaine,45.1939,5.6856,France,FR,FRA,Auvergne-Rhône-Alpes,,22891,1250760335
595033049884786687,Olivet,Olivet,47.8639,1.9006,France,FR,FRA,Centre-Val de Loire,,22855,1250759195
595032646157860863,Dammarie-lè-Lys,Dammarie-le-Lys,48.5177,2.6402,France,FR,FRA,Île-de-France,,22845,1250036813
595032912445833215,Vélizy-Villacoublay,Velizy-Villacoublay,48.7834,2.1834,France,FR,FRA,Île-de-France,,22713,1250075648
595029553781407743,Saint-Louis,Saint-Louis,47.59,7.57,France,FR,FRA,Grand Est,,22698,1250664055
595030421364801535,Tassin-la-Demi-Lune,Tassin-la-Demi-Lune,45.764,4.78,France,FR,FRA,Auvergne-Rhône-Alpes,,22676,1250210852
595032912445833215,Sèvres,Sevres,48.8239,2.2117,France,FR,FRA,Île-de-France,,22618,1250240744
595032912445833215,Montigny-lès-Cormeilles,Montigny-les-Cormeilles,48.9944,2.1958,France,FR,FRA,Île-de-France,,22603,1250292359
594919997755621375,Abbeville,Abbeville,50.1058,1.8358,France,FR,FRA,Hauts-de-France,minor,22595,1250376759
595032912445833215,Deuil-la-Barre,Deuil-la-Barre,48.9767,2.3272,France,FR,FRA,Île-de-France,,22510,1250595652
594902122101735423,Challans,Challans,46.8467,-1.8781,France,FR,FRA,Pays de la Loire,,22494,1250531482
594920264043593727,La Madeleine,La Madeleine,50.6558,3.071,France,FR,FRA,Hauts-de-France,,22488,1250109731
595032646157860863,Torcy,Torcy,48.8502,2.6508,France,FR,FRA,Île-de-France,minor,22444,1250780004
594902714807222271,Gujan-Mestras,Gujan-Mestras,44.6364,-1.0667,France,FR,FRA,Nouvelle-Aquitaine,,22399,1250633398
595032912445833215,Gif-sur-Yvette,Gif-sur-Yvette,48.7018,2.1339,France,FR,FRA,Île-de-France,,22352,1250169413
595030515854082047,Oyonnax,Oyonnax,46.2561,5.6556,France,FR,FRA,Auvergne-Rhône-Alpes,,22277,1250935509
595032611798122495,Montereau-faut-Yonne,Montereau-faut-Yonne,48.3853,2.9508,France,FR,FRA,Île-de-France,,22259,1250284749
595032646157860863,Combs-la-Ville,Combs-la-Ville,48.67,2.56,France,FR,FRA,Île-de-France,,22240,1250661921
594904329714925567,Hérouville-Saint-Clair,Herouville-Saint-Clair,49.2044,-0.3253,France,FR,FRA,Normandie,,22227,1250401082
595485060832952319,Les Pennes-Mirabeau,Les Pennes-Mirabeau,43.4106,5.3103,France,FR,FRA,Provence-Alpes-Côte d’Azur,,22161,1250976076
595032981165309951,Épernay,Epernay,49.0403,3.96,France,FR,FRA,Grand Est,minor,22001,1250669330
595032895265964031,Montmorency,Montmorency,48.9906,2.3228,France,FR,FRA,Île-de-France,,21870,1250939076
595030421364801535,Sainte-Foy-lès-Lyon,Sainte-Foy-les-Lyon,45.7336,4.8025,France,FR,FRA,Auvergne-Rhône-Alpes,,21858,1250537092
595029631090819071,Montigny-lès-Metz,Montigny-les-Metz,49.1006,6.1539,France,FR,FRA,Grand Est,,21854,1250863295
594904346894794751,Le Petit-Quevilly,Le Petit-Quevilly,49.4311,1.0539,France,FR,FRA,Normandie,,21782,1250526109
595484614156353535,Millau,Millau,44.0986,3.0783,France,FR,FRA,Occitanie,minor,21712,1250699654
595032783596814335,Saint-Jean-de-Braye,Saint-Jean-de-Braye,47.9128,1.9719,France,FR,FRA,Centre-Val de Loire,,21700,1250168374
595029759939837951,Chaumont,Chaumont,48.1117,5.1389,France,FR,FRA,Grand Est,minor,21699,1250139461
595484785955045375,Villeneuve-sur-Lot,Villeneuve-sur-Lot,44.4081,0.705,France,FR,FRA,Nouvelle-Aquitaine,minor,21629,1250450976
595030490084278271,Seynod,Seynod,45.8897,6.0967,France,FR,FRA,Auvergne-Rhône-Alpes,,21595,1250597397
595485129552429055,Mandelieu-la-Napoule,Mandelieu-la-Napoule,43.5464,6.9381,France,FR,FRA,Provence-Alpes-Côte d’Azur,,21561,1250852551
595032912445833215,Arcueil,Arcueil,48.8075,2.3361,France,FR,FRA,Île-de-France,,21557,1250317790
594920281223462911,Hazebrouck,Hazebrouck,50.725,2.5392,France,FR,FRA,Hauts-de-France,,21498,1250140504
595485060832952319,Allauch,Allauch,43.3369,5.4828,France,FR,FRA,Provence-Alpes-Côte d’Azur,,21490,1250339228
594920264043593727,Mons-en-Baroeul,Mons-en-Baroeul,50.6369,3.1103,France,FR,FRA,Hauts-de-France,,21467,1250409231
595033049884786687,Fleury-les-Aubrais,Fleury-les-Aubrais,47.9312,1.921,France,FR,FRA,Centre-Val de Loire,,21438,1250087554
595032912445833215,Saint-Michel-sur-Orge,Saint-Michel-sur-Orge,48.6303,2.3025,France,FR,FRA,Île-de-France,,21437,1250540088
595032646157860863,Neuilly-Plaisance,Neuilly-Plaisance,48.8619,2.5064,France,FR,FRA,Île-de-France,,21415,1250086555
595030490084278271,Annecy-le-Vieux,Annecy-le-Vieux,45.92,6.1428,France,FR,FRA,Auvergne-Rhône-Alpes,,21390,1250494600
595032895265964031,Nogent-sur-Oise,Nogent-sur-Oise,49.2756,2.4683,France,FR,FRA,Hauts-de-France,,21382,1250139539
595032903855898623,Mantes-la-Ville,Mantes-la-Ville,48.975,1.7117,France,FR,FRA,Île-de-France,,21376,1250672481
595032912445833215,Achères,Acheres,48.9602,2.0684,France,FR,FRA,Île-de-France,,21368,1250623309
594902422749446143,Dax,Dax,43.71,-1.05,France,FR,FRA,Nouvelle-Aquitaine,minor,21347,1250059757
595032912445833215,Saint-Mandé,Saint-Mande,48.8422,2.4186,France,FR,FRA,Île-de-France,,21195,1250000869
595485103782625279,Gardanne,Gardanne,43.4553,5.476,France,FR,FRA,Provence-Alpes-Côte d’Azur,,21174,1250144210
595031744214728703,Forbach,Forbach,49.19,6.9,France,FR,FRA,Grand Est,minor,21130,1250265526
595032912445833215,Villeneuve-le-Roi,Villeneuve-le-Roi,48.7333,2.4167,France,FR,FRA,Île-de-France,,21129,1250314073
595032912445833215,Saint-Cyr-l’École,Saint-Cyr-l'Ecole,48.8008,2.0633,France,FR,FRA,Île-de-France,,20971,1250975407
595030421364801535,Saint-Genis-Laval,Saint-Genis-Laval,45.6953,4.7931,France,FR,FRA,Auvergne-Rhône-Alpes,,20929,1250513560
595030661882970111,Voiron,Voiron,45.3642,5.5906,France,FR,FRA,Auvergne-Rhône-Alpes,,20891,1250058509
595032912445833215,Saint-Gratien,Saint-Gratien,48.9719,2.2828,France,FR,FRA,Île-de-France,,20866,1250437632
594920264043593727,Wasquehal,Wasquehal,50.6694,3.1308,France,FR,FRA,Hauts-de-France,,20836,1250237697
594920264043593727,Halluin,Halluin,50.7836,3.1256,France,FR,FRA,Hauts-de-France,,20829,1250891444
595032912445833215,Bourg-la-Reine,Bourg-la-Reine,48.7796,2.3151,France,FR,FRA,Île-de-France,,20810,1250693512
595032912445833215,Morsang-sur-Orge,Morsang-sur-Orge,48.6618,2.3461,France,FR,FRA,Île-de-France,,20785,1250633800
594920264043593727,Croix,Croix,50.6781,3.1508,France,FR,FRA,Hauts-de-France,,20778,1250218619
594919954805948415,Coudekerque-Branche,Coudekerque-Branche,51.0253,2.3917,France,FR,FRA,Hauts-de-France,,20765,1250526010
595030807911858175,Le Creusot,Le Creusot,46.8014,4.4411,France,FR,FRA,Bourgogne-Franche-Comté,,20731,1250722828
595032646157860863,Ozoir-la-Ferrière,Ozoir-la-Ferriere,48.778,2.68,France,FR,FRA,Île-de-France,,20692,1250806458
595030421364801535,Givors,Givors,45.5914,4.7694,France,FR,FRA,Auvergne-Rhône-Alpes,,20654,1250743415
594904209455841279,Fougères,Fougeres,48.3525,-1.1986,France,FR,FRA,Bretagne,minor,20653,1250890838
595031976142962687,Denain,Denain,50.3294,3.3958,France,FR,FRA,Hauts-de-France,,20640,1250726384
595032895265964031,Mitry-Mory,Mitry-Mory,48.9833,2.6167,France,FR,FRA,Île-de-France,,20627,1250583978
595029708400230399,Sarreguemines,Sarreguemines,49.11,7.07,France,FR,FRA,Grand Est,minor,20624,1250256927
595032912445833215,Longjumeau,Longjumeau,48.6943,2.2958,France,FR,FRA,Île-de-France,,20620,1250686935
594902225180950527,Concarneau,Concarneau,47.8761,-3.9178,France,FR,FRA,Bretagne,,20607,1250014863
594902147871539199,Carquefou,Carquefou,47.2975,-1.4914,France,FR,FRA,Pays de la Loire,,20510,1250000265
595032912445833215,Sceaux,Sceaux,48.7786,2.2906,France,FR,FRA,Île-de-France,,20488,1250623371
594919954805948415,Saint-Pol-sur-Mer,Saint-Pol-sur-Mer,51.0314,2.3439,France,FR,FRA,Hauts-de-France,,20479,1250034563
595032912445833215,La Celle-Saint-Cloud,La Celle-Saint-Cloud,48.8411,2.1344,France,FR,FRA,Île-de-France,,20476,1250819039
595032912445833215,Joinville-le-Pont,Joinville-le-Pont,48.8214,2.4728,France,FR,FRA,Île-de-France,,20413,1250524493
594902147871539199,Bouguenais,Bouguenais,47.18,-1.6236,France,FR,FRA,Pays de la Loire,,20410,1250502155
594905180118450175,Lannion,Lannion,48.7333,-3.4542,France,FR,FRA,Bretagne,minor,20344,1250528188
595484511077138431,Cugnaux,Cugnaux,43.5386,1.3444,France,FR,FRA,Occitanie,,20341,1250327764
594919954805948415,Grande-Synthe,Grande-Synthe,51.0139,2.3028,France,FR,FRA,Hauts-de-France,,20331,1250318038
594902147871539199,La Chapelle-sur-Erdre,La Chapelle-sur-Erdre,47.2997,-1.5517,France,FR,FRA,Pays de la Loire,,20331,1250918236
595032912445833215,Chevilly-Larue,Chevilly-Larue,48.7663,2.3533,France,FR,FRA,Île-de-France,,20326,1250043799
595029682630426623,Lingolsheim,Lingolsheim,48.56,7.68,France,FR,FRA,Grand Est,,20266,1250119295
595032646157860863,Le Plessis-Trévise,Le Plessis-Trevise,48.8111,2.5717,France,FR,FRA,Île-de-France,,20218,1250710876
594904750621720575,Bruges,Bruges,44.8836,-0.6114,France,FR,FRA,Nouvelle-Aquitaine,,20215,1250426923
595032646157860863,Le Mée-sur-Seine,Le Mee-sur-Seine,48.5333,2.6289,France,FR,FRA,Île-de-France,,20207,1250420888
595030833681661951,Cournon-d’Auvergne,Cournon-d'Auvergne,45.7411,3.1964,France,FR,FRA,Auvergne-Rhône-Alpes,,20193,1250524743
595484794544979967,Cahors,Cahors,44.4483,1.4414,France,FR,FRA,Occitanie,minor,20141,1250410554
594904346894794751,Mont-Saint-Aignan,Mont-Saint-Aignan,49.463,1.0883,France,FR,FRA,Normandie,,20066,1250657039
595030756372250623,Beaune,Beaune,47.025,4.8397,France,FR,FRA,Bourgogne-Franche-Comté,minor,20032,1250996619
595485421610205183,Pertuis,Pertuis,43.695,5.5036,France,FR,FRA,Provence-Alpes-Côte d’Azur,,20012,1250296528
595032912445833215,Chaville,Chaville,48.8086,2.1886,France,FR,FRA,Île-de-France,,19991,1250122168
595485344300793855,L’Isle-sur-la-Sorgue,L'Isle-sur-la-Sorgue,43.9199,5.0549,France,FR,FRA,Provence-Alpes-Côte d’Azur,,19965,1250006499
595484562616745983,Plaisance-du-Touch,Plaisance-du-Touch,43.5667,1.2972,France,FR,FRA,Occitanie,,19944,1250061109
595032912445833215,Chilly-Mazarin,Chilly-Mazarin,48.7025,2.3125,France,FR,FRA,Île-de-France,,19938,1250986253
594904939600281599,Bressuire,Bressuire,46.8408,-0.4872,France,FR,FRA,Nouvelle-Aquitaine,minor,19906,1250147584
595031409207279615,Albertville,Albertville,45.6767,6.3933,France,FR,FRA,Auvergne-Rhône-Alpes,minor,19812,1250427117
594904312535056383,Lisieux,Lisieux,49.15,0.23,France,FR,FRA,Normandie,minor,19807,1250048111
595485172502102015,Mougins,Mougins,43.6008,6.9956,France,FR,FRA,Provence-Alpes-Côte d’Azur,,19677,1250320161
594904175096102911,Bruz,Bruz,48.0256,-1.7447,France,FR,FRA,Bretagne,,19651,1250149956
595030618933297151,Bourg-lès-Valence,Bourg-les-Valence,44.9486,4.8961,France,FR,FRA,Auvergne-Rhône-Alpes,,19581,1250580691
